time,open,high,low,close,volume,ticker,%_change,change,latest_change
2023-02-13,22500,23000,21500,21600,77300,TV2,-4.0,-900.0,-900.0 (-4.0%)
2023-02-14,22300,22300,21600,22000,33600,TV2,1.85,400.0,400.0 (1.85%)
2023-02-15,22000,22300,21800,22000,57500,TV2,0.0,0.0,0.0 (0.0%)
2023-02-16,22100,22300,21950,22300,49500,TV2,1.36,300.0,300.0 (1.36%)
2023-02-17,22350,22400,22200,22400,27600,TV2,0.45,100.0,100.0 (0.45%)
2023-02-20,22300,22550,22300,22500,83300,TV2,0.45,100.0,100.0 (0.45%)
2023-02-21,22700,22700,22350,22550,59900,TV2,0.22,50.0,50.0 (0.22%)
2023-02-22,22350,22500,21950,22250,74100,TV2,-1.33,-300.0,-300.0 (-1.33%)
2023-02-23,22200,22200,21250,21850,157300,TV2,-1.8,-400.0,-400.0 (-1.8%)
2023-02-24,21800,22000,21300,21300,58800,TV2,-2.52,-550.0,-550.0 (-2.52%)
2023-02-27,21300,21350,20500,20700,90100,TV2,-2.82,-600.0,-600.0 (-2.82%)
2023-02-28,21000,21500,20900,21500,63200,TV2,3.86,800.0,800.0 (3.86%)
2023-03-01,21900,22500,21800,22400,115400,TV2,4.19,900.0,900.0 (4.19%)
2023-03-02,22550,23000,22500,22800,103900,TV2,1.79,400.0,400.0 (1.79%)
2023-03-03,23100,23100,22500,22700,48000,TV2,-0.44,-100.0,-100.0 (-0.44%)
2023-03-06,22750,23350,22750,23000,98300,TV2,1.32,300.0,300.0 (1.32%)
2023-03-07,23300,23300,22750,22750,42800,TV2,-1.09,-250.0,-250.0 (-1.09%)
2023-03-08,22750,22800,22500,22700,32900,TV2,-0.22,-50.0,-50.0 (-0.22%)
2023-03-09,22550,22900,22550,22800,85500,TV2,0.44,100.0,100.0 (0.44%)
